time_s,i_I172_Iout_A,i_I56_Iout_A,v_vpre_res_V,v_vpre1_res_V
0.0,-1.3657149799999999e-05,-1.3657149799999999e-05,0.0,0.0
0.001,-1.36571499e-05,-1.36571499e-05,0.0,0.0
0.0015839269000000001,-1.36571499e-05,-1.36571499e-05,0.0,0.0
0.0015839270000000002,-1.36571499e-05,-1.36571499e-05,0.0,0.015008333300000001
0.0015839271,-1.36571499e-05,-1.36571499e-05,0.0,0.0450249999
0.0015839275,-1.36571499e-05,-1.36571499e-05,0.0,0.1050583333
0.0015839281,-1.36571499e-05,-1.36571499e-05,0.0,0.2251249999
0.0015839287,-1.36571499e-05,-1.36571499e-05,0.0,0.3281824835
0.001583929,-1.3657149799999999e-05,-1.36571499e-05,0.0,0.3861511152
0.0015839294,-1.3657149799999999e-05,-1.36571499e-05,0.0,0.44742693730000005
0.0015839297000000002,-1.3657149799999999e-05,-1.36571499e-05,0.0,0.497067685
0.00158393,-1.3657150299999998e-05,-1.36571499e-05,0.0,0.5551800336
0.0015839302,-1.36572044e-05,-1.36571499e-05,0.0,0.5995305168999999
0.0015839303,-1.36572812e-05,-1.36571499e-05,0.0,0.617169792
0.0015839304999999998,-1.36574418e-05,-1.36571499e-05,0.0,0.6411866098000001
0.0015839304999999998,-1.3657487599999998e-05,-1.36571499e-05,0.0,0.6477360364
0.0015839306,-1.36575795e-05,-1.36571499e-05,0.0,0.6608348895
0.0015839307000000001,-1.3657762899999999e-05,-1.36571499e-05,0.0,0.6867798513000001
0.0015839309,-1.36580321e-05,-1.36571499e-05,0.0,0.7246523795
0.0015839313,-1.3658595899999999e-05,-1.36571499e-05,0.0,0.8003974359
0.001583932,-1.3660653299999999e-05,-1.36571499e-05,0.0,0.9259201355000001
0.0015839326000000001,-1.36638695e-05,-1.36571499e-05,0.0,1.0208338
0.0015839332,-1.3668969299999999e-05,-1.36571499e-05,0.0,1.1384403
0.0015839338,-1.36737781e-05,-1.36571499e-05,0.0,1.2480617
0.0015839344,-1.3678456699999999e-05,-1.36571499e-05,0.0,1.3547365
0.0015839356,-1.36878264e-05,-1.36571499e-05,0.0,1.5680861
0.0015839361999999998,-1.3692918e-05,-1.36571499e-05,0.0,1.684043
