time_s,i_I56_Iout_A,v_vpre_res_V,v_vpre1_res_V
0.0,-1.3657149799999999e-05,0.0,0.0
0.001,-1.36571499e-05,0.0,0.0
0.0015839269000000001,-1.36571499e-05,0.0,0.0
0.0015839270000000002,-1.36571499e-05,0.015008333300000001,0.015008333300000001
0.0015839271,-1.36571499e-05,0.0450249999,0.0450249999
0.0015839275,-1.36571499e-05,0.1050583333,0.1050583333
0.0015839281,-1.36571499e-05,0.2251249999,0.2251249999
0.0015839287,-1.36571499e-05,0.3281825665,0.3281825665
0.001583929,-1.3657149799999999e-05,0.3861511838,0.3861511838
0.0015839294,-1.3657149799999999e-05,0.4474270386,0.4474270386
0.0015839297000000002,-1.3657149799999999e-05,0.4970678038,0.4970678038
0.00158393,-1.3657150299999998e-05,0.5551801538,0.5551801538
0.0015839302,-1.36572044e-05,0.5995306604999999,0.5995306604999999
0.0015839303,-1.36572812e-05,0.6171698108000001,0.6171698108000001
0.0015839304999999998,-1.36574418e-05,0.6411866348,0.6411866348
0.0015839304999999998,-1.3657487599999998e-05,0.6477361231,0.6477361231
0.0015839306,-1.36575795e-05,0.6608350997,0.6608350997
0.0015839307000000001,-1.3657762899999999e-05,0.6867804458000001,0.6867804458000001
0.0015839309,-1.3658032199999998e-05,0.7246536554,0.7246536554
0.0015839313,-1.3658595999999999e-05,0.8004000744,0.8004000744
0.001583932,-1.3660653399999999e-05,0.9259223169,0.9259223169
0.0015839326000000001,-1.36638696e-05,1.0208356,1.0208356
0.0015839332,-1.3668969499999999e-05,1.1384436,1.1384436
0.0015839338,-1.3673778199999999e-05,1.2480633,1.2480633
0.0015839344,-1.36784569e-05,1.3547393,1.3547393
0.0015839356,-1.3687826599999999e-05,1.5680914,1.5680914
0.0015839361999999998,-1.36929181e-05,1.6840457,1.6840457
0.0015839369,-1.36980086e-05,1.8,1.8
0.0015839369999999999,-1.36986674e-05,1.8,1.8
0.0015839371,-1.3699986000000001e-05,1.8,1.8
0.0015839374,-1.3701963499999999e-05,1.8,1.8
0.0015839379,-1.3705916099999999e-05,1.8,1.8
0.0015839388999999999,-1.3713806399999999e-05,1.8,1.8
0.0015839409,-1.37295241e-05,1.8,1.8
0.0015839449000000002,-1.3760711099999999e-05,1.8,1.8
0.0015839529,-1.38221103e-05,1.8,1.8
0.0015839689,-1.39411552e-05,1.8,1.8
0.0015840009,-1.4165292e-05,1.8,1.8
0.0015840649000000001,-1.45649393e-05,1.8,1.8
0.0015841929,-1.52124392e-05,1.8,1.8
0.001584449,-1.61091034e-05,1.8,1.8
0.0015847767,-1.6793587899999997e-05,1.8,1.8
0.0015852012,-1.72967331e-05,1.8,1.8
0.0015857460999999999,-1.76283253e-05,1.8,1.8
0.0015865087,-1.7843024199999997e-05,1.8,1.8
0.0015875631,-1.79442756e-05,1.8,1.8
0.0015890717,-1.79793859e-05,1.8,1.8
0.0015913468,-1.7985231299999998e-05,1.8,1.8
0.0015939269000000002,-1.79906854e-05,1.8,1.8
0.0015939270000000002,-1.7988511e-05,1.7849916,1.7849916
0.0015939271,-1.79885117e-05,1.754975,1.754975
0.0015939275,-1.79885133e-05,1.6949416,1.6949416
0.0015939281000000001,-1.7988515899999998e-05,1.574875,1.574875
0.0015939295,-1.7988513999999997e-05,1.3347416,1.3347416
0.0015939321,-1.7988427699999997e-05,0.8544750004,0.8544750004
0.0015939328,-1.79883699e-05,0.7344083338,0.7344083338
0.0015939341,-1.79876195e-05,0.4942750006,0.4942750006
0.0015939356,-1.79854154e-05,0.2297933503,0.2297933503
0.0015939363000000001,-1.79840965e-05,0.1148966751,0.1148966751
0.0015939366,-1.7983405399999998e-05,0.0574483375,0.0574483375
0.0015939369,-1.79827036e-05,0.0,0.0
0.001593937,-1.79825181e-05,0.0,0.0
0.0015939371,-1.79822183e-05,0.0,0.0
0.0015939373,-1.7981829e-05,0.0,0.0
0.0015939376000000001,-1.7981041799999998e-05,0.0,0.0
0.0015939383000000001,-1.7979444399999996e-05,0.0,0.0
0.0015939397,-1.7976198199999997e-05,0.0,0.0
0.0015939416,-1.79717303e-05,0.0,0.0
0.0015939442,-1.79655655e-05,0.0,0.0
0.0015939477,-1.79570718e-05,0.0,0.0
0.0015939529,-1.79446142e-05,0.0,0.0
0.0015939605,-1.79265182e-05,0.0,0.0
0.0015939711999999999,-1.7900690699999997e-05,0.0,0.0
0.0015939866000000001,-1.78639276e-05,0.0,0.0
0.0015940088,-1.78113405e-05,0.0,0.0
0.0015940406000000001,-1.7736291699999998e-05,0.0,0.0
0.0015940865,-1.7629384300000002e-05,0.0,0.0
0.0015941527,-1.74780047e-05,0.0,0.0
0.0015942481,-1.72653635e-05,0.0,0.0
0.0015943859000000001,-1.69704898e-05,0.0,0.0
0.0015945849000000001,-1.65702537e-05,0.0,0.0
0.0015948726,-1.60468212e-05,0.0,0.0
0.0015952884000000002,-1.54066328e-05,0.0,0.0
0.0015958893000000002,-1.4714102099999999e-05,0.0,0.0
0.0015967582,-1.4114707599999998e-05,0.0,0.0
0.0015980148,-1.3754963099999998e-05,0.0,0.0
0.0015997782000000001,-1.36680539e-05,0.0,0.0
0.001601722,-1.3657227199999999e-05,0.0,0.0
0.0016042205000000001,-1.36559241e-05,0.0,0.0
0.0016085654,-1.3656647799999999e-05,0.0,0.0
0.0016149264000000002,-1.36579595e-05,0.0,0.0
0.0016241823,-1.3655948199999999e-05,0.0,0.0
0.0016375421,-1.36584728e-05,0.0,0.0
0.0016566863000000002,-1.36557364e-05,0.0,0.0
0.0016849598,-1.3658598799999999e-05,0.0,0.0
0.0017270451,-1.36556656e-05,0.0,0.0
0.0017931785,-1.36586426e-05,0.0,0.0
0.0019254454000000002,-1.36556368e-05,0.0,0.0
0.0021652926,-1.36586538e-05,0.0,0.0
0.0021652927000000003,-1.36568853e-05,0.015008333300000001,0.015008333300000001
0.0021652928,-1.36568853e-05,0.0450249999,0.0450249999
0.0021652932,-1.36568854e-05,0.1050583333,0.1050583333
0.0021652938000000003,-1.36568856e-05,0.2251249999,0.2251249999
0.0021652944,-1.36568857e-05,0.3281826693,0.3281826693
0.0021652947,-1.3656885799999998e-05,0.38615126650000003,0.38615126650000003
0.0021652951,-1.36568859e-05,0.4474271651,0.4474271651
0.0021652953,-1.3656886e-05,0.4970679523,0.4970679523
0.0021652957,-1.36568866e-05,0.5551803045,0.5551803045
0.0021652958999999997,-1.3656940699999999e-05,0.5995308396000001,0.5995308396000001
0.002165296,-1.36570175e-05,0.6171699729,0.6171699729
0.0021652961,-1.36571782e-05,0.6411867887,0.6411867887
0.0021652961999999998,-1.3657224e-05,0.6477363853000001,0.6477363853000001
0.0021652963000000002,-1.36573159e-05,0.6608355786,0.6608355786
0.0021652964,-1.36574994e-05,0.6867817780000001,0.6867817780000001
0.0021652966,-1.36577687e-05,0.724656493,0.724656493
0.002165297,-1.3658332599999998e-05,0.800405923,0.800405923
0.0021652977,-1.36603906e-05,0.9259146748,0.9259146748
0.0021652983,-1.36636071e-05,1.0208195,1.0208195
0.0021652989,-1.3668707899999999e-05,1.138439,1.138439
0.0021652995,-1.3673516299999999e-05,1.2480392,1.2480392
0.0021653001000000002,-1.3678195799999998e-05,1.3547259,1.3547259
0.0021653013,-1.3687567299999999e-05,1.5680991,1.5680991
0.0021653019,-1.3692659e-05,1.6840495,1.6840495
0.0021653026,-1.36977498e-05,1.8,1.8
0.0021653027,-1.3698408699999999e-05,1.8,1.8
0.0021653028000000003,-1.36997274e-05,1.8,1.8
0.0021653031,-1.37017051e-05,1.8,1.8
0.0021653036,-1.37056579e-05,1.8,1.8
0.0021653046,-1.37135487e-05,1.8,1.8
0.0021653066000000003,-1.37292675e-05,1.8,1.8
0.0021653106000000004,-1.37604567e-05,1.8,1.8
0.0021653186,-1.38218601e-05,1.8,1.8
0.0021653346,-1.39409131e-05,1.8,1.8
0.0021653666,-1.41650649e-05,1.8,1.8
0.0021654306,-1.4564738099999999e-05,1.8,1.8
0.0021655586,-1.52122782e-05,1.8,1.8
0.0021658146,-1.61089942e-05,1.8,1.8
0.0021661424,-1.67934948e-05,1.8,1.8
0.0021665668000000003,-1.72966628e-05,1.8,1.8
0.0021671117,-1.7628277499999997e-05,1.8,1.8
0.0021678743,-1.78429985e-05,1.8,1.8
0.0021689287,-1.79442655e-05,1.8,1.8
0.0021704371,-1.79793832e-05,1.8,1.8
0.0021727120000000003,-1.79852308e-05,1.8,1.8
0.0021752926000000003,-1.7990685e-05,1.8,1.8
0.0021752927,-1.79885106e-05,1.7849916,1.7849916
0.0021752928,-1.7988511299999997e-05,1.754975,1.754975
0.0021752932,-1.79885129e-05,1.6949416,1.6949416
0.0021752938,-1.7988515499999998e-05,1.574875,1.574875
0.0021752952,-1.79885136e-05,1.3347416,1.3347416
0.0021752978,-1.79884273e-05,0.8544750004,0.8544750004
0.0021752984999999997,-1.79883695e-05,0.7344083338,0.7344083338
0.0021752997999999997,-1.79876191e-05,0.4942750006,0.4942750006
0.0021753013000000002,-1.7985415e-05,0.2297933493,0.2297933493
0.0021753019,-1.7984096099999997e-05,0.1148966747,0.1148966747
0.0021753022999999997,-1.7983405e-05,0.0574483373,0.0574483373
0.0021753026000000003,-1.7982703199999998e-05,0.0,0.0
0.0021753027000000003,-1.7982517699999997e-05,0.0,0.0
0.0021753028,-1.7982217899999996e-05,0.0,0.0
