time_s,i_I172_Iout_A,i_I56_Iout_A,v_vp_res_V,v_vpre1_res_V
0.0,-1.3657149799999999e-05,-1.3657149799999999e-05,0.0,0.0
0.0008578432888999999,-1.36571499e-05,-1.36571499e-05,0.0,0.0
0.0008578433721999999,-1.36571499e-05,-1.36571499e-05,0.0,0.015008333300000001
0.000857843539,-1.36571499e-05,-1.36571499e-05,0.0,0.0450249999
0.0008578438724999999,-1.36571499e-05,-1.36571499e-05,0.0,0.1050583333
0.0008578445396,-1.36571499e-05,-1.36571499e-05,0.0,0.2251249999
0.0008578451121000001,-1.36571499e-05,-1.36571499e-05,0.0,0.3281824922
0.0008578454341,-1.36571499e-05,-1.36571499e-05,0.0,0.3861511222
0.0008578457746,-1.36571499e-05,-1.36571499e-05,0.0,0.44742694790000004
0.0008578460503,-1.36571499e-05,-1.36571499e-05,0.0,0.4970676975
0.0008578463732,-1.3657150299999998e-05,-1.36571499e-05,0.0,0.5551800462
0.0008578466196,-1.36572044e-05,-1.36571499e-05,0.0,0.5995305319
0.0008578467176,-1.36572812e-05,-1.36571499e-05,0.0,0.6171698008
0.000857846851,-1.36574418e-05,-1.36571499e-05,0.0,0.6411866185
0.0008578468873999999,-1.3657487599999998e-05,-1.36571499e-05,0.0,0.647736053
0.0008578469602,-1.36575795e-05,-1.36571499e-05,0.0,0.6608349222000001
0.0008578471043,-1.3657762899999999e-05,-1.36571499e-05,0.0,0.6867799426000001
0.0008578473146999999,-1.36580321e-05,-1.36571499e-05,0.0,0.7246525745
0.0008578477355,-1.3658595899999999e-05,-1.36571499e-05,0.0,0.8003978382
0.0008578484329,-1.3660653299999999e-05,-1.36571499e-05,0.0,0.9259199016
0.0008578489601999999,-1.36638695e-05,-1.36571499e-05,0.0,1.0208331
0.0008578496135,-1.3668969399999999e-05,-1.36571499e-05,0.0,1.1384402
0.0008578502224999999,-1.3673778199999999e-05,-1.36571499e-05,0.0,1.2480607
0.0008578508152,-1.3678456699999999e-05,-1.36571499e-05,0.0,1.3547361
0.0008578520005,-1.36878264e-05,-1.36571499e-05,0.0,1.5680868
0.0008578526447,-1.3692918e-05,-1.36571499e-05,0.0,1.6840434
0.0008578532889000001,-1.36980086e-05,-1.36571499e-05,0.0,1.8
0.0008578533721999999,-1.3698667500000001e-05,-1.36571499e-05,0.0,1.8
0.0008578535389999999,-1.36999861e-05,-1.36571499e-05,0.0,1.8
0.000857853789,-1.3701963599999999e-05,-1.36571499e-05,0.0,1.8
0.0008578542890999999,-1.3705916299999999e-05,-1.36571499e-05,0.0,1.8
0.0008578552892999999,-1.3713806599999998e-05,-1.36571499e-05,0.0,1.8
0.0008578572895999999,-1.37295245e-05,-1.36571499e-05,0.0,1.8
0.0008578612901999999,-1.3760711799999998e-05,-1.36571499e-05,0.0,1.8
0.0008578692913999999,-1.3822111599999999e-05,-1.36571499e-05,0.0,1.8
0.0008578852938999999,-1.39411577e-05,-1.36571499e-05,0.0,1.8
0.0008579172988,-1.41652967e-05,-1.36571499e-05,0.0,1.8
0.0008579813086,-1.45649472e-05,-1.36571499e-05,0.0,1.8
0.0008581093282,-1.52124514e-05,-1.36571499e-05,0.0,1.8
0.0008583653673999999,-1.61091191e-05,-1.36571499e-05,0.0,1.8
0.0008586930872999999,-1.67935992e-05,-1.36571499e-05,0.0,1.8
0.0008591176088,-1.7296741799999998e-05,-1.36571499e-05,0.0,1.8
0.0008596624601,-1.76283307e-05,-1.36571499e-05,0.0,1.8
0.0008604251187,-1.7843028199999998e-05,-1.36571499e-05,0.0,1.8
0.0008614795646,-1.7944276999999997e-05,-1.36571499e-05,0.0,1.8
0.0008629881105999999,-1.79793873e-05,-1.36571499e-05,0.0,1.8
0.000865263226,-1.79852316e-05,-1.36571499e-05,0.0,1.8
0.0008688262098999999,-1.79897968e-05,-1.36571499e-05,0.0,1.8
0.0008759521776999999,-1.79878052e-05,-1.36571499e-05,0.0,1.8
0.0008902041132000001,-1.79900489e-05,-1.36571499e-05,0.0,1.8
0.0009187079843999999,-1.79878366e-05,-1.36571499e-05,0.0,1.8
0.0009578432889,-1.79899768e-05,-1.36571499e-05,0.0,1.8
0.0009578433722,-1.79878578e-05,-1.36571499e-05,0.0,1.7849916
0.0009578435389999999,-1.79878586e-05,-1.36571499e-05,0.0,1.754975
0.0009578438725,-1.79878605e-05,-1.36571499e-05,0.0,1.6949416
0.0009578445395999999,-1.7987863499999998e-05,-1.36571499e-05,0.0,1.574875
0.0009578458736,-1.79878626e-05,-1.36571499e-05,0.0,1.3347416
0.0009578485418,-1.79877781e-05,-1.36571499e-05,0.0,0.8544750004
0.0009578492088,-1.79877208e-05,-1.36571499e-05,0.0,0.7344083338
0.0009578505429,-1.7986970899999998e-05,-1.36571499e-05,0.0,0.4942750006
0.0009578520114,-1.79847686e-05,-1.36571499e-05,0.0,0.2299340111
0.0009578526501999999,-1.79834492e-05,-1.36571499e-05,0.0,0.11496700559999999
0.0009578529695,-1.7982757899999997e-05,-1.36571499e-05,0.0,0.0574835027
0.0009578532889,-1.79820557e-05,-1.36571499e-05,0.0,0.0
0.0009578533721999999,-1.79818702e-05,-1.36571499e-05,0.0,0.0
0.0009578535065,-1.79815703e-05,-1.36571499e-05,0.0,0.0
0.0009578536797,-1.7981180999999998e-05,-1.36571499e-05,0.0,0.0
0.0009578540261,-1.79803935e-05,-1.36571499e-05,0.0,0.0
0.0009578547187999999,-1.79787958e-05,-1.36571499e-05,0.0,0.0
0.0009578561044,-1.79755488e-05,-1.36571499e-05,0.0,0.0
0.000957857988,-1.79710807e-05,-1.36571499e-05,0.0,0.0
0.0009578605698,-1.79649154e-05,-1.36571499e-05,0.0,0.0
0.0009578641149,-1.79564209e-05,-1.36571499e-05,0.0,0.0
0.0009578693071,-1.79439618e-05,-1.36571499e-05,0.0,0.0
0.0009578768502,-1.79258637e-05,-1.36571499e-05,0.0,0.0
0.0009578876334,-1.7900033599999998e-05,-1.36571499e-05,0.0,0.0
0.0009579030321999999,-1.78632666e-05,-1.36571499e-05,0.0,0.0
0.0009579251745999999,-1.78106739e-05,-1.36571499e-05,0.0,0.0
0.0009579570279,-1.7735617099999998e-05,-1.36571499e-05,0.0,0.0
0.0009580029459999999,-1.76286989e-05,-1.36571499e-05,0.0,0.0
0.0009580691263,-1.7477304700000002e-05,-1.36571499e-05,0.0,0.0
0.0009581645835,-1.72646449e-05,-1.36571499e-05,0.0,0.0
0.0009583023842999999,-1.69697493e-05,-1.36571499e-05,0.0,0.0
0.0009585014634999999,-1.65694927e-05,-1.36571499e-05,0.0,0.0
0.0009587891982,-1.60460537e-05,-1.36571499e-05,0.0,0.0
0.0009592050128,-1.54059014e-05,-1.36571499e-05,0.0,0.0
0.0009598060643999999,-1.4713492e-05,-1.36571499e-05,0.0,0.0
0.0009606751126,-1.411432e-05,-1.36571499e-05,0.0,0.0
0.0009619319834,-1.37548055e-05,-1.36571499e-05,0.0,0.0
0.0009636952412000001,-1.36680458e-05,-1.36571499e-05,0.0,0.0
0.0009656393754,-1.36572227e-05,-1.36571499e-05,0.0,0.0
0.0009681383448,-1.3655933599999999e-05,-1.36571499e-05,0.0,0.0
0.0009724841087,-1.3656642299999999e-05,-1.36571499e-05,0.0,0.0
0.0009788462523,-1.36579651e-05,-1.36571499e-05,0.0,0.0
0.0009881037739,-1.36559439e-05,-1.36571499e-05,0.0,0.0
0.0010014657,-1.3658476999999998e-05,-1.36571499e-05,0.0,0.0
0.0010206133,-1.36557324e-05,-1.36571499e-05,0.0,0.0
0.0010488916,-1.3658602699999998e-05,-1.36571499e-05,0.0,0.0
0.0010909850999999999,-1.36556618e-05,-1.36571499e-05,0.0,0.0
0.0011571347,-1.3658646399999999e-05,-1.36571499e-05,0.0,0.0
0.0012894337,-1.3655632999999999e-05,-1.36571499e-05,0.0,0.0
0.0015540318,-1.36586525e-05,-1.36571499e-05,0.0,0.0
0.0019969817,-1.36556344e-05,-1.36571499e-05,0.0,0.0
0.0028828816,-1.3658653899999998e-05,-1.36571499e-05,0.0,0.0
0.0039246306,-1.36556399e-05,-1.36571499e-05,0.0,0.0
0.0039246307,-1.36574127e-05,-1.36571499e-05,0.015008333300000001,0.0
0.0039246309,-1.36574127e-05,-1.36571499e-05,0.0450249999,0.0
0.0039246312,-1.36574126e-05,-1.36571499e-05,0.1050583333,0.0
0.0039246319,-1.36574124e-05,-1.36571499e-05,0.2251249999,0.0
0.0039246324,-1.3657412199999998e-05,-1.36571499e-05,0.3281824832,0.0
0.0039246328,-1.36574121e-05,-1.3657149799999999e-05,0.386151115,0.0
0.0039246331,-1.3657412e-05,-1.3657149799999999e-05,0.4474269369,0.0
0.0039246333999999996,-1.3657412e-05,-1.3657149799999999e-05,0.49706768469999996,0.0
0.0039246337,-1.3657411899999999e-05,-1.3657150299999998e-05,0.5551800332000001,0.0
0.0039246339,-1.36574118e-05,-1.36572044e-05,0.5995305165,0.0
0.003924634000000001,-1.36574118e-05,-1.36572812e-05,0.6171697918,0.0
0.0039246342,-1.36574117e-05,-1.36574418e-05,0.6411866096,0.0
0.0039246342,-1.36574117e-05,-1.3657487599999998e-05,0.6477360359000001,0.0
0.0039246343,-1.36574117e-05,-1.36575795e-05,0.6608348885,0.0
0.0039246344,-1.36574117e-05,-1.3657762899999999e-05,0.6867798488,0.0
0.0039246346,-1.3657411599999999e-05,-1.36580321e-05,0.7246523744,0.0
0.003924635100000001,-1.3657411499999999e-05,-1.3658595899999999e-05,0.8003974255,0.0
0.0039246358,-1.3657411299999999e-05,-1.3660653299999999e-05,0.925920137,0.0
0.0039246363,-1.3657411099999999e-05,-1.36638695e-05,1.0208338,0.0
0.0039246369,-1.3657410999999999e-05,-1.3668969299999999e-05,1.1384403,0.0
0.0039246375,-1.36574108e-05,-1.36737781e-05,1.2480617,0.0
0.0039246381,-1.36574106e-05,-1.3678456699999999e-05,1.3547365,0.0
