time_s,i_I172_Iout_A,i_I56_Iout_A,v_vp_res_V,v_vpre1_res_V
0.0,-1.3657149799999999e-05,-1.3657149799999999e-05,0.0,0.0
0.001,-1.36571499e-05,-1.36571499e-05,0.0,0.0
0.003,-1.36571499e-05,-1.36571499e-05,0.0,0.0
0.007,-1.36571499e-05,-1.36571499e-05,0.0,0.0
0.015,-1.36571499e-05,-1.36571499e-05,0.0,0.0
0.031,-1.36571499e-05,-1.36571499e-05,0.0,0.0
0.051000000000000004,-1.36571499e-05,-1.36571499e-05,0.0,0.0
0.07100000000000001,-1.36571499e-05,-1.36571499e-05,0.0,0.0
0.091,-1.36571499e-05,-1.36571499e-05,0.0,0.0
0.111,-1.36571499e-05,-1.36571499e-05,0.0,0.0
0.1154544542,-1.36571499e-05,-1.36571499e-05,0.0,0.0
0.1154544543,-1.36571499e-05,-1.36571499e-05,0.0,0.0150083345
0.1154544545,-1.36571499e-05,-1.36571499e-05,0.0,0.0450250036
0.1154544548,-1.36571499e-05,-1.36571499e-05,0.0,0.1050583419
0.1154544555,-1.36571499e-05,-1.36571499e-05,0.0,0.2251250184
0.1154544561,-1.36571499e-05,-1.36571499e-05,0.0,0.32818246840000004
0.1154544564,-1.3657149799999999e-05,-1.36571499e-05,0.0,0.3861511232
0.1154544567,-1.3657149799999999e-05,-1.36571499e-05,0.0,0.44742691760000003
0.11545445700000001,-1.3657149799999999e-05,-1.36571499e-05,0.0,0.49706766160000004
0.11545445730000001,-1.3657150299999998e-05,-1.36571499e-05,0.0,0.5551800115
0.1154544576,-1.36572044e-05,-1.36571499e-05,0.0,0.5995304947
0.11545445770000001,-1.36572812e-05,-1.36571499e-05,0.0,0.6171697773
0.11545445780000001,-1.36574418e-05,-1.36571499e-05,0.0,0.6411865983
0.11545445780000001,-1.3657487599999998e-05,-1.36571499e-05,0.0,0.6477360218
0.1154544579,-1.36575795e-05,-1.36571499e-05,0.0,0.6608348688
0.1154544581,-1.3657762899999999e-05,-1.36571499e-05,0.0,0.6867797998999999
0.1154544583,-1.36580321e-05,-1.36571499e-05,0.0,0.7246522701
0.11545445870000001,-1.3658595899999999e-05,-1.36571499e-05,0.0,0.8003972103
